Fecha,Ingresos,Net Income,EBITDA,Free Cash Flow,PER
2025-03-31,91923000.0,-12529000.0,10182000.0,,-32.077922077922075
2024-12-31,91931000.0,-5504000.0,16744000.0,,-65.0
2024-09-30,74750000.0,-13758000.0,6371000.0,,-25.20408163265306
2024-06-30,70207000.0,-9816000.0,9274000.0,,-28.72093023255814
2024-03-31,67438000.0,27019000.0,45611000.0,,11.435185185185183
2023-12-31,,,,,
2023-09-30,,,,,
