Fecha,Ingresos,Net Income,EBITDA,Free Cash Flow,PER
2025-01-31,289480000.0,-37277000.0,-33116000.0,,-484.7333333333333
2024-10-31,262901000.0,9139000.0,10676000.0,,1983.0
2024-07-31,291515000.0,16759000.0,26345000.0,,1090.6499999999999
2024-04-30,240678000.0,-5478000.0,-6816000.0,,-3116.142857142857
2024-01-31,240897000.0,9687000.0,14148000.0,,1817.75
