Fecha,Ingresos,Net Income,EBITDA,Free Cash Flow,PER
2025-04-30,,,,,
2025-01-31,667084000.0,68554000.0,100276000.0,,99.01801801801801
2024-10-31,517428000.0,35884000.0,56196000.0,,189.5
2024-07-31,578375000.0,48982000.0,70750000.0,,139.126582278481
2024-04-30,508818000.0,46342000.0,66239000.0,,146.54666666666665
2024-01-31,648949000.0,76475000.0,107318000.0,,89.35772357723577
2023-10-31,,,,,
