Fecha,Ingresos,Net Income,EBITDA,Free Cash Flow,PER
2025-01-31,1058538000.0,-92282000.0,17641000.0,,
2024-10-31,1010178000.0,-16822000.0,51297000.0,,-6982.285714285714
2024-07-31,963872000.0,47013000.0,116737000.0,,2572.4210526315787
2024-04-30,921036000.0,42820000.0,109126000.0,,2875.0588235294117
2024-01-31,845335000.0,53699000.0,117341000.0,,2221.6363636363635
2023-10-31,,,,,4443.272727272727
