Fecha,Ingresos,Net Income,EBITDA,Free Cash Flow,PER
2025-01-31,340398000.0,-8723000.0,13403000.0,,
2024-10-31,324261000.0,-364000.0,13099000.0,,-231.99999999999997
2024-07-31,288734000.0,-5906000.0,5380000.0,,-14.499999999999998
2024-04-30,244240000.0,-18066000.0,-10235000.0,,-4.833333333333333
2024-01-31,370394000.0,-8739000.0,2664000.0,,-10.086956521739129
2023-10-31,,,,,-57.99999999999999
