Fecha,Ingresos,Net Income,EBITDA,Free Cash Flow,PER
2025-03-31,,,,,
2024-12-31,343682000.0,26837000.0,79666000.0,,
2024-09-30,336205000.0,20618000.0,70199000.0,,27.136363636363637
2024-06-30,324969000.0,18873000.0,38994000.0,,29.849999999999998
2024-03-31,,,,,
2023-12-31,307520000.0,2261000.0,56278000.0,,
2023-09-30,300084000.0,14731000.0,64291000.0,,37.3125
