Fecha,Ingresos,Net Income,EBITDA,Free Cash Flow,PER
2025-04-30,,,,,
2025-01-31,2352600000.0,100600000.0,402200000.0,,
2024-10-31,1349400000.0,7000000.0,51200000.0,,627.0
2024-07-31,1491000000.0,-98500000.0,104400000.0,,-33.0
2024-04-30,1510800000.0,52100000.0,93400000.0,,-83.6
2024-01-31,2497600000.0,626200000.0,441900000.0,,6.403404255319148
2023-10-31,,,,,1074.8571428571427
