Fecha,Ingresos,Net Income,EBITDA,Free Cash Flow,PER
2025-04-30,,,,,
2025-01-31,311817000.0,26365000.0,84400000.0,,345.8666666666667
2024-10-31,300432000.0,5703000.0,65094000.0,,1729.3333333333335
2024-07-31,299928000.0,35822000.0,105653000.0,,259.4
2024-04-30,287597000.0,28813000.0,83972000.0,,314.42424242424244
2024-01-31,262387000.0,26364000.0,81269000.0,,345.8666666666667
