Fecha,Ingresos,Net Income,EBITDA,Free Cash Flow,PER
2025-04-30,,,,,144.3125
2025-01-31,870000000.0,95900000.0,155900000.0,,87.68354430379746
2024-10-31,900100000.0,99000000.0,161500000.0,,85.5185185185185
2024-07-31,935400000.0,109700000.0,169600000.0,,76.96666666666665
2024-04-30,927900000.0,113500000.0,173600000.0,,75.29347826086956
2024-01-31,876700000.0,98700000.0,159200000.0,,
