Fecha,Ingresos,Net Income,EBITDA,Free Cash Flow,PER
2024-12-31,134637000.0,-23131000.0,6794000.0,,-20.81818181818182
2024-09-30,118728000.0,-24986000.0,5810000.0,,-19.083333333333336
2024-06-30,117989000.0,-25156000.0,5253000.0,,-18.32
2024-03-31,112223000.0,-236506000.0,2544000.0,,-1.9741379310344829
2023-12-31,142634000.0,-14061000.0,11453000.0,,-32.71428571428571
2023-09-30,,,,,
